category,eventActionType,isHome,outcome,keypass,isLongBall,start_x,start_y,end_x,end_y,player_id,player_name,position_raw,position,event_id,home_team,away_team,match_date
passes,pass,True,True,False,,21.6,49.0,42.9,72.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,20.3,51.4,53.5,79.0,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,7.4,47.2,23.1,55.8,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,8.5,67.2,12.3,94.5,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,16.5,47.2,22.4,33.7,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,21.9,43.8,26.2,67.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,7.2,30.4,31.0,3.3,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,7.4,49.2,14.0,48.4,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,8.7,51.7,13.8,72.7,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,15.6,55.8,20.2,82.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,11.0,52.3,14.9,31.6,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,7.6,40.2,40.4,39.4,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,25.4,48.3,41.4,16.2,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,13.9,54.9,16.0,73.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,11.6,50.8,58.5,42.0,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,9.4,44.7,40.6,78.1,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,21.6,73.3,29.2,82.0,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,21.7,51.9,29.7,49.3,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,21.7,54.6,28.9,81.3,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,14.7,43.8,21.6,86.2,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,18.5,46.9,54.1,4.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,14.8,49.8,59.2,53.4,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,13.3,46.6,57.6,81.4,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,14.0,62.7,23.3,90.1,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,22.5,53.8,67.3,98.2,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,19.1,51.3,56.4,97.2,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.2,44.7,25.2,61.6,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,15.9,43.9,72.6,27.3,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,12.7,47.7,19.7,71.8,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,12.6,58.5,52.1,87.0,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,14.2,63.3,54.9,12.1,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,4.7,51.3,5.3,61.1,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,33.5,46.0,68.5,97.0,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,25.5,45.6,79.2,96.9,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,30.3,68.5,68.6,97.8,870748,Everson,G,GK,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,41.5,12.6,30.3,39.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,41.9,8.8,47.1,2.8,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.8,18.5,53.4,32.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,28.5,6.9,36.8,4.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,61.6,48.0,52.6,42.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,29.9,4.5,28.6,24.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,43.2,15.3,44.0,49.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,58.1,15.1,65.7,1.9,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.2,11.5,38.2,34.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,35.3,35.8,41.7,42.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,59.7,28.9,62.8,11.1,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,38.3,11.8,39.6,13.3,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,62.6,44.1,65.9,58.9,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,54.9,43.0,51.5,55.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,71.5,13.5,72.2,21.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,60.0,43.2,71.9,11.1,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,51.6,11.4,59.4,2.2,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,48.9,5.4,52.9,3.9,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,47.2,7.9,42.2,30.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,77.6,7.9,76.7,23.8,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,45.1,15.9,56.5,30.7,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,52.7,27.1,48.3,44.8,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,57.6,3.7,69.8,21.0,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,59.4,13.8,47.1,26.7,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.3,33.0,73.1,31.6,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,68.2,34.2,64.1,47.8,822729,Alan Franco,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,46.3,55.9,54.8,47.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,42.7,51.7,37.9,63.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,30.3,40.2,18.7,50.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,15.0,30.3,25.6,27.6,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,40.8,39.4,37.3,58.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,23.1,34.2,29.5,43.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,29.3,33.3,26.9,63.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,26.5,30.3,25.5,62.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,27.1,36.7,42.8,32.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,52.1,41.2,61.5,47.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,52.6,43.9,58.1,53.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,47.0,44.7,38.0,63.1,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,23.6,15.1,7.0,31.3,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,8.8,28.6,69.6,20.1,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,37.7,36.3,38.2,58.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,46.6,46.8,53.7,51.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,17.4,18.6,6.0,36.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,27.4,35.4,13.2,46.3,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,59.7,12.1,68.8,16.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,48.9,33.7,47.0,66.0,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,40.1,59.5,46.0,97.2,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,62.5,62.1,62.6,44.1,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,57.8,61.8,56.8,43.8,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.2,59.7,60.4,86.5,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,51.6,44.4,62.4,2.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,58.2,33.4,56.5,58.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,59.5,24.7,77.2,2.8,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,49.4,43.0,50.4,63.3,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,42.6,31.6,56.1,3.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,74.4,34.9,60.3,45.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,70.8,11.2,65.3,29.1,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,37.8,29.4,36.9,42.6,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,41.3,29.7,51.6,12.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,33.0,21.4,34.0,53.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,53.9,52.6,100.0,78.4,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,47.0,43.0,52.7,27.1,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,46.1,31.2,56.9,4.0,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,33.8,18.7,39.8,13.2,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,43.3,36.0,39.4,60.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,56.9,62.5,61.2,43.9,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,42.7,41.4,23.6,45.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,53.0,48.5,66.7,7.8,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,68.8,33.7,83.7,11.7,914487,Ruan,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.1,67.5,43.5,92.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.7,55.6,41.9,12.6,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.5,78.4,46.3,79.2,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.2,60.6,5.2,46.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,14.9,75.0,32.4,46.9,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,11.8,88.9,13.0,89.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,23.1,57.9,25.3,58.0,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,24.5,75.1,44.7,55.6,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,37.9,62.1,41.5,89.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,27.8,66.7,25.2,30.1,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,25.8,64.5,24.8,38.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.3,67.2,52.5,41.1,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,36.6,60.1,21.8,43.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,30.0,72.4,43.7,94.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,28.6,24.3,38.6,17.2,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.0,60.7,3.9,48.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,60.5,88.6,75.6,75.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,12.8,65.1,8.7,51.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,20.6,82.8,10.0,54.6,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,28.8,86.1,52.1,96.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.3,61.3,58.2,93.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,53.2,67.0,46.2,44.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,12.7,58.0,19.7,47.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,32.1,87.3,57.2,64.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.5,60.6,5.2,54.1,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,54.2,81.9,71.1,96.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,32.8,78.1,38.2,72.6,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,52.3,68.4,61.9,69.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,40.8,63.4,53.7,68.1,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,41.7,68.5,54.1,94.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.0,63.0,3.6,51.0,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,29.5,60.6,10.6,52.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,71.4,92.7,62.6,63.0,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,46.8,86.4,48.4,59.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,57.6,60.9,63.1,75.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,60.8,58.3,59.5,25.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,52.4,65.5,62.3,96.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,28.3,71.2,21.6,48.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.2,60.4,41.3,29.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,37.0,58.6,31.9,89.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,44.7,56.1,53.6,79.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,35.8,53.6,55.6,93.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,38.1,61.3,22.1,53.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,22.4,88.8,48.8,95.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,7.3,67.3,7.9,53.2,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,42.5,33.4,44.1,66.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,20.6,62.5,7.0,54.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,35.3,85.8,54.7,84.0,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,32.5,92.5,33.9,97.9,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,61.5,37.3,59.8,18.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,39.6,61.8,46.0,64.2,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,36.1,56.7,15.7,49.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,24.0,61.5,8.9,47.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.6,59.7,3.7,47.8,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,19.9,71.7,11.4,54.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,5.2,57.3,3.9,50.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,46.5,85.6,65.9,92.1,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,51.1,72.4,63.4,92.4,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,33.4,94.9,12.9,76.9,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,55.0,70.0,54.0,45.0,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,False,False,,64.6,85.9,80.1,90.3,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,45.0,89.5,29.1,70.5,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,26.1,43.6,37.6,51.9,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,41.8,80.7,55.7,95.7,333275,Junior Alonso,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,58.1,74.8,46.0,55.8,851150,Renan Lodi,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,36.3,91.9,13.5,57.4,851150,Renan Lodi,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
passes,pass,True,True,False,,44.3,82.0,38.0,63.7,851150,Renan Lodi,D,CB,15237889,Atlético Mineiro,Palmeiras,2026-01-28T22:00:00+00:00
